text,language
 desh aste aste kothay jasse?rastay to ber hoya bipad.aisab saytander sathe sathe sasti deya uchit.kintu ta ar hoy koi?koyek din pare sara peye jay.sange sange fashi deya uchit.tayle mone rakhbe aporadh kara kake bale? ,anglo-bangla
 eisob manus guloh ke...kara neta banay................tara neta holei mone kore...niheder kachei sob powar.....................eisob neta thkle dest toh dijital howa dure thak.........jara tader neta baniyeche..tader kei kobe jeno emn kore dore bose ,anglo-bangla
 Che che che ei awami kuttalig gulo je eto paltu ,anglo-bangla
 Ganar gala ta khub sundor ,anglo-bangla
 apo kothai thaka live hossa. ,anglo-bangla
 Desh a joto ghatana tar sob karcay AL ,anglo-bangla
 india geay ke korbe manus ,anglo-bangla
 Why bangladeshi need to india ,anglo-bangla
 apu tomar nijer akta album er name bolo plz ,anglo-bangla
 Koi gelo Jati Vai ra? ,anglo-bangla
 Apu tomer gan thek ace ,anglo-bangla
 apu akta deser gan hobe.. ,anglo-bangla
 ajke amader ekta gan geye shunan na apu.......................................... ,anglo-bangla
 Nur mohammad tui akta budai ,anglo-bangla
 Narayangonj niya kotha bolen.......agee too valo kore jane niben.FALTU kotha bola off koren ,anglo-bangla
 Nur Muhammad tui akta madar chod tai a kotha bolos.jodi sahos thake to naratangonj e ay tui to dubai thaikka lafaitacos tui jodi ak baper hoiya thakoa to narayangonj e ay tarpor na hoy bujbo. madarchod. ,anglo-bangla
 Star Jolsa r G Bangla age bondo koren ,anglo-bangla
 kisu din aga sunlam alif laila diba oita ki suru kora nai ,anglo-bangla
 ki re vai tor sorire gutay naki....faul kotha kos ken ,anglo-bangla
 swamir hate mar khawa akjon meyer jonno khub koster .  bedonar. ,anglo-bangla
 ore madari tui je januar aita sobai jane ,anglo-bangla
 vai mukh theke Hat ta shoran ,anglo-bangla
 Apur ektu por por muski hasi na pagoool kore dicce ,anglo-bangla
 hasi ta khub sundor lagse apu ,anglo-bangla
 Vaia apni 1 ta gan sunan ,anglo-bangla
 Apu k onek sundor lagse ,anglo-bangla
 Je jai boluk apnake amar khub balo lage ,anglo-bangla
 tumi good fadar na tumi ekta bolod ,anglo-bangla
 Kumir ta k chara dao ,anglo-bangla
 Rasta bondho kore ekmatro India . Pakistan r Bangladeshe i Jonosova hoy. ,anglo-bangla
 Apa re apnr bari koiii ,anglo-bangla
 Kono beypar na ata bangladesh taka dela sob kora jai r takar caita bodo holo netader samsami ,anglo-bangla
 Amon election na kore bollei hoi amra abar sorker ghothon korlam. Thank you everyone. ,anglo-bangla
 ki holo vai bolen apuke ,anglo-bangla
 apur hasi ta verry nice ,anglo-bangla
 Hi ami chinte pari nai apnader ,anglo-bangla
 vai ami ki apnar fb friend hote pari ,anglo-bangla
 Hae hae khali mathe goal dite dite tired hoe gelen naki ,anglo-bangla
 singapore take onek valo lagche ,anglo-bangla
 jara sob cheye boro chor tara .  ,anglo-bangla
 Oi play hoi na kan ,anglo-bangla
 Kutta liger muka ei kotha manai na... ,anglo-bangla
 Kuttara ar ki korben. Toder o bebostha Allah korben today or Tommorow ,anglo-bangla
 Kotta ra are ki korba ,anglo-bangla
 Ta hola to tomader r kuja pawo jabe na . ,anglo-bangla
 At a apni valo kotha bolchen thanks ,anglo-bangla
 GOOD ato DIN pore holeo mone holo. ,anglo-bangla
 Ta hole valo amoaiyar din ,anglo-bangla
 Are pagol ekhon kemne asot? ,anglo-bangla
 Amit Hasan er moto kichu chamchar karonei aj k ai obostha ,anglo-bangla
 final khela sesh a au kotha cmmedy dailouge er mato ,anglo-bangla
 kutta sara mati nam beaiman ,anglo-bangla
 haire vote chor.kothai ache chorer gola boro gola. ,anglo-bangla
 Chorer maayer boro gola gada ,anglo-bangla
 Apu akta hindi gaan please ,anglo-bangla
 Apu really khub sundor song ,anglo-bangla
 Apu are 1 ta gaan please ,anglo-bangla
 ha vhot barandai dog r tora khalis amra to daklam. ,anglo-bangla
 ami vabte parsi na hashbo naki gali debo ai ram sagol ta k ,anglo-bangla
 Madarchod age pakistanke theka tar por bangladeser chinta kor ,anglo-bangla
 Sundor sundor gan sunte chai. ,anglo-bangla
 eto din e gondarer ghum vanglo.,anglo-bangla
 border a hotta age bondho kor malauner baccha ,anglo-bangla
 Ami india thake dakchi khuv valo lagche ekta gaan hole aro valo hoto ,anglo-bangla
 Amader derke kichu dive bole mone hoina..... ,anglo-bangla
 India mane malu oder sathe hat milan mane muslim der sathe dosmoni ,anglo-bangla
 apo 1 ta gaan hobe ,anglo-bangla
 apu ami ekta meye k khub valobashi bolo na ok ,anglo-bangla
 pls apni apnar posonder ekta gan sunaben pls ,anglo-bangla
 but song ta onek sondor. ,anglo-bangla
 tora je kobe manush hobi? nirlojjotar kon mapkathi te je toder maan nirnoy korbo bujtesina... ,anglo-bangla
 tunir maae hasi besi sundar ,anglo-bangla
 kau jodi amader sathe boy paia khelta na chay ta hole to woak obar neya choila jabo ,anglo-bangla
 phone no ta ki pabo ,anglo-bangla
 apu akta gan sunao na ,anglo-bangla
 ami to poland theke sunci ,anglo-bangla
 aj amak koto manush follow korte vab tei valo lage ,anglo-bangla
 Ami paris theke deklam onek valo laglo ,anglo-bangla
 O sala ke choppole kore mar ,anglo-bangla
 Er chayty baki jayga r ny ,anglo-bangla
 plz akta gan bolo tomader posonder ,anglo-bangla
 sudu gan ar gan giben ,anglo-bangla
 aponar moner ekta gan gan ,anglo-bangla
 apu amr gf jonno akta gan korban ,anglo-bangla
 o amar bondhu go plz ,anglo-bangla
 Ei sele tar problem ta ki Barbar trouble keno hoitese ,anglo-bangla
 tomra eto sundor kore kotha bolo kivabe ,anglo-bangla
 tomader ke sunte onek valo lagche ,anglo-bangla
 ja lakca ki bolbo vrit ,anglo-bangla
 Apu tomar hasi onek nice ,anglo-bangla
 Hi apo tomar hasi ta onek sondor ,anglo-bangla
 Atodin jantam paap korle sasti pete hoy r akn dekhi ulto ,anglo-bangla
 tahole jara pora lekha korse kosto kore tader k k job thebe? ,anglo-bangla
 osro ke ami jane na koy sakre ,anglo-bangla
 apu apner hasi ta onk sweet ,anglo-bangla
Jai hok sotto kotha lekar chesta korun. ,anglo-bangla
 Appi sotti tmr hasi ta na onk cute ,anglo-bangla
 Aei gular kono niti nai.aeisob madarchod ra dash ta nosto korsa. ,anglo-bangla
 vai apu akta desher gan hobe please ,anglo-bangla
 1 ta hindi gan hok ,anglo-bangla
 8 pash leader theke r ki asha kora jay...apni jothartho bolechen ,anglo-bangla
 tomar kase thakle aro pisabe .  .  ,anglo-bangla
 tar mane bar bar leeg kri thakte hobe tai na? ,anglo-bangla
 vaia apu ami ki apnar fb friend hote pari...plz ,anglo-bangla
 Apo tomar dress ta onek sondor ,anglo-bangla
 Dekhe mone hoy 100 bocor hoye gese ki desh calave ,anglo-bangla
 saniye rakha kotha baniye bolben r ki????? ,anglo-bangla
 kaler kantho r to dekhi matha kharap. era sob somoy news dey ektar pic dey arekta. public j comments kore era ki ta dekhe na?? ,anglo-bangla
 apnago admin er rashifol dekhen.. akta admin ache je kina post korle chobir sathe post er kono mil thake na.halarputer mone hoy kufa rashi. ,anglo-bangla
 vai apu ami ki apnar fb friend hote pari?plz ,anglo-bangla
 singapore thake apu khub valo lagtase ,anglo-bangla
 Koto je tomake beseci valo .ei gan ti gaiben didi ,anglo-bangla
 ami singapore thaka ganta khub valo laglo ,anglo-bangla
   Allah   amn kulanggar cheleder hat theke take rokkha korun....amin.... ,anglo-bangla
 Boshir bai tumi prle ai gan ta ga ow je Jan ta onno r Kew gaite pare na ,anglo-bangla
 kunu sontan tar pita matar sathe a rokom acoron korte paren ta ki kokono hoy ara manush na ki onno kicu ,anglo-bangla
 Ki korse je khon e ki korbe.amon kico baba thake tader khoon e kora lage.ai bora tader midde akjon ,anglo-bangla
 Hai Allah .  .  .  ki sunlam  ,anglo-bangla
 Sonar horof a mane bujhlam na ,anglo-bangla
 Uf vabay jay na ar name duniya ,anglo-bangla
Sob e qeyamot er alamot ,anglo-bangla
 Onek sadonar pore Ami pelam tumar Mon please please please a ganta gao api ,anglo-bangla
 apu amr gf ar jonno akta gan korban ,anglo-bangla
 Hai re khuda ar ki dekhbo ,anglo-bangla
 oh allah oiii lok tar sale gulo ato kharap kno tumi oiio ,anglo-bangla
 Allahar gojod pore na keno????? ,anglo-bangla
 vaiya jodi khalid hasaner gan je prem sorgo thake eche jibone omor hoye jai...jode ganta gaiten khosi hotam ,anglo-bangla
 Jamana amn e hoe gese j onk babai akhon r seler onudan asha kore na. Shudu chai tar sele jno tar upore julum ottachar na kore. Nishondehe ,anglo-bangla
 Salara ki manus na janoar ,anglo-bangla
 Apu gan sune moni hoi preme porce kintu ,anglo-bangla
 aputar chokh ta ki sada naki ,anglo-bangla
 badimr gan ta gai len ,anglo-bangla
 Allah take arokisu lekar sujok din amin ,anglo-bangla
 Kaka tara ki satro ? ,anglo-bangla
 hoteoto pare baba tader jibonta noshto kore diase ami mone kori baba mar karonei sele meye khabar hoy r er jonno baba ma erai doshi ,anglo-bangla
 same amr life a gotccccccccc.... ,anglo-bangla
 Amae ja aca ta nia valo asi ,anglo-bangla
 Ai shala guli koi din por takar jonno manuser bari bari giya kapor dube. ,anglo-bangla
 No bro Ami AlhamdulillAh Pora Suctoban Aci . Ar osucto Khub kom hoi . ,anglo-bangla
 Onek pagol dikhesi kinto nizer ma baba ke gali khawano pagol pothom dekh lam ,anglo-bangla
 Sabbir er fashi hoise to asole ei shala admin valo gaza khai nah 3 ,anglo-bangla
 Oi shala oder picture kno disiss. Ora ki korse?? Toder biruddhe mamla hobe ,anglo-bangla
 amar ta karaf hoce na jei rokom silam sei rokom aci ,anglo-bangla
 comment pawar ashay kisu abal admin issa kore emon post dey...eta bujte hobe sobar ,anglo-bangla
 vi ami .ki korar vi? ,anglo-bangla
 sotti valobasa boji amon e hoy.nijeke cara onno karo sathe kotha bolle o buk ta chery jay. ,anglo-bangla
 pakhi tar jonnyo kharap lagce .  ,anglo-bangla
 khub valo....Du jon e awesome ,anglo-bangla
 cricketer der chobi keno ? ,anglo-bangla
 Golpo ta valoi but pakhita marar karone moja pelam na ,anglo-bangla
 ki bepar ato rape hocce kno bangladeshe .  .  .  .  . ????? desta ki amerika varot hoe jassa???? ,anglo-bangla
 wow onek valo akta story...sei lagse story te.. ,anglo-bangla
 ekathikto manhus ke vison kadhyai   ,anglo-bangla
 Hasina k kew jodi amon vabe rape korto ta hole ami tak 1 koti rupiya ditam ekta muslim country te agulo kemne hoy j desh er podan montri nije e ekta meye c ,anglo-bangla
 Vai biye hoyeche der bosor age bt mrdge day kmne ki ? ,anglo-bangla
 Uhh bura Jodi bou na thekei thake ordho boyoshi mohila nika kore nite Kochi maiya tar dike ken????? ,anglo-bangla
 Admin er ki beshi khawa hoi gese?? _  ,anglo-bangla
 Uff.ar parci na ai sob sunta.ai desh a ki agulo bichar hobe na.kobe agulo thaka nistar pabo amra ,anglo-bangla
 kheyemot j sonnikote a sb tar e engit.allah tumi sobai k valo rakho sbar mddhe hedayet dan koro.plz god help us . save us. ,anglo-bangla
 Admin ki ganja khor naki? ,anglo-bangla
 J din montirr ma bon k chodbo oiden e be char hoby ,anglo-bangla
 o tai naki??? tahole md mahfuj raj apnr kase amr akta question seta holo j shob sele gula sele howar por o meyeder moto vru plak kore ghure berai tader kiser moto dekhte lage bolben plzzzz ,anglo-bangla
 desh a asob ki hosse ,anglo-bangla
 jak ato dine keso uchit kotha sonlam ,anglo-bangla
 buro hole ki hobe bata luicchami kora bad dilo na ,anglo-bangla
 Right.. tai tu ami kokhno kori na ,anglo-bangla
 paltu lage dakta.ame ne ja o kore &like o kore na. ,anglo-bangla
 News ta korte onk Moja paisen mone hossee ,anglo-bangla
 Ki bolbo r deshe ki kono bichar nai? ? ,anglo-bangla
 Admin Ki ganja khaise naki ,anglo-bangla
 kichoi na ... just cmnter jonnoi ei মাদারচুদগিরি ,anglo-bangla
 dhorson ta akhon fashions hoy bariyche ,anglo-bangla
 Dhorsoner saja phasi hoya uchit. Tobei meyera sadhinota pabe. Aj jodi josodaben talak peto tobe se abar notun bhabe jibon suru korte parto. Modi tumi nijer chehrata ayner samne dekho. ,anglo-bangla
 manus hole ai kaj ta korte parto na a to kukur er thekeo kharap ,anglo-bangla
 Protidin ghum theke uthe fb te eshe news feed dekhlei sudhu dhorson ar dhorson er khobor.....ar valo lage na.... manusher sob ki hoice ato kharp kmne hoye jacce manush Duniya ki dhongsher darprante chole ashlo? ,anglo-bangla
 Kono family er kawk jodi kono noro pichas dhorson kore tahole deser manush k na jania kowsale oi dhorsok pichastar linggo katben tarpor oi kata lingger picture tule fb te post korben tahole sobay khub khusi hobe.tobe amar kono relative er emon kono problem hole ami ai kajta korbo.insallah.tar ja hobar tai hobe. ,anglo-bangla
 Dorsoner jonno jode kono poroskar thete hoy tahole ai sorkar ke thete hobe . ,anglo-bangla
 R jara prothom thakey valo Manus . kintu tader chakri nai.tahole ki age kharab hote hobe chakrir jonno ,anglo-bangla
 Alhmadulillah valo katha e blchen bt ei vabei manus valo pathe niye asar chesta korte hobe tnw ,anglo-bangla
 Tahole shikkhito bekar der ki hobe?hajar hajar chele masters kore boshe tader dike nojor jai na kno?..ki j shuru korse allai janen... ,anglo-bangla
 Ami to sob theke soktisali osro kolom chalatam taw cere dilam akhon chakri den. ,anglo-bangla
 Ageto sikhit hole taka chara chari pawa jeto r akhn naki . chakri nite hole osru joma dite hobe.hhhhaaaa ,anglo-bangla
 Mano nio montri ekhono onk shikkhit bekar ghurtese tader jonno ki bebostha korsen ???????? Tahle ki ekhon bekarra ostro dhorbe tarpor........................................... ,anglo-bangla
 chakri kivabe diben ato lekha pora kore ki korlam chakri kothay akta chakri nite 8 10 lak taka lage tahole to lekhapora bad dite hobe akhon to sob kota thake chakri sadaron manus ar chakri nai ,anglo-bangla
experience jader ace tader chakri nai amr baper to ato taka nai aponi kivabe bplen chakri diben amr akta chakri dile amr poribar ,anglo-bangla
 tahole vote deoar r asa nai.ami notun votar gotobare vote dite parini abaro kosto kore vote Kendra jete hobe na ,anglo-bangla
 Age to bekarder chakri dan ......pore noy osro wala der...noy to agami te jodi ai bekar ra osro hate ney tar jonno apni e dayi thakben ,anglo-bangla
 ses porjon to r akta chapa baj barloo ,anglo-bangla
 Opashe road accident e koto lok mara jache ta ki aponi janen? Janen na karon time nayi ,anglo-bangla
 taile ki amra akn kolom chere astro dhorbo naki.. ta hole cakri tara tari pabo ,anglo-bangla
 Dada jara kolom dore ase tader e chakri nai.abar..... ,anglo-bangla
 Amar to ochro nei . amar ki chakri hobe na? ,anglo-bangla
 hali nije k boro mone kare ,anglo-bangla
 Bakar jiboner kosto sei bujha  . mama . khalu jader nai hello bollei hoba ,anglo-bangla
 Jara asro akhono dorsey na tader to agey chakrey den...... ,anglo-bangla
 Gunda mastan ra e chakri pabe ,anglo-bangla
 sobar kace to r 1000000 tk nai ,anglo-bangla
 Ho desh ta to apnar baba shekh mujiber ,anglo-bangla
 Gus sara chakri nai sobai gus chai ..... ,anglo-bangla
 Tai naki dekha jabe agamite ,anglo-bangla
 tai thahole amay akta job din je job ghuscara pabo ,anglo-bangla
 amader ke deven na amra to becar hoy pory asi ,anglo-bangla
 jader job nai tara ei sujog nite paren ,anglo-bangla
 Chakri ki apni dite paren? ,anglo-bangla
 Chakri na peye bidese koster jibon japon korci deikhen amar family jonno akta chakrir bebostha koren ,anglo-bangla
 amra ki dosh korchi .  .  . naki oshtro hate na nea porjonto chakri pabona .  . naki deban na .  .  .  .  ,anglo-bangla
 Jara arms hate nise tader job diben... r jara ney ni tader ki diben? Bekarotto? ? ,anglo-bangla
 Astro hate nilei jodi chakri pawa jay tahole akjon valo studenter o usit astro hate newa.karon amader desh a onek shikhito bekar bose ase tader to chakri hosce na.tahole to tara Astro hate nilei chakri pabe. ,anglo-bangla
 khamoti gele to onar love oni abar montiri hobar lov ki hat cara jaibatai ,anglo-bangla
 Ta na hole tomra mp hobe kibabe? ,anglo-bangla
 jara khomoty asy tarai ai jogonno kajgulo kory.valo kader bolbo sobai sather kaj korar jonno agrohi desher ki hoby tara ta vaby na.ja hok taka dorkar ,anglo-bangla
 A behayar kono lojja nai .  .  kuttar bacca toke jobai kore kutta dia khawano hobe ,anglo-bangla
 Donkey sonjoy ar cheye onek valo kapoor . ovinoye ,anglo-bangla
 Minul Islam sorry bro akhane ami just yearki kore bolechi just raganor jonne....prithibir jodi samasto aysarjo tagh kora hoy takhon dekhben manush ar modhe kono baro choto nei dhoni garib nei....amar seisob manush ke khub khub valo lage jader kharap kotha bolar poreo tara amar sathe valobhabe katha bole..so i think they are great..best of luck to all ,anglo-bangla
 ara ak akta ja hoycy .  ,anglo-bangla
 Cinemar poster abar Dhaka ke cheye fello  .  .  . r kono Sara nei uttor city corrporation er .  .  .  . Nake tel diye ghumau .  .  .  .  .  .  . A H .  .  .  .  .  .  .  .  .  .  .  ,anglo-bangla
 Ager ceye onek paltiece ... basha theke age ber houa jeto ekhon ber houa jai na janjot er jonno. ,anglo-bangla
Tarpor chinta kore dekha jabe.,anglo-bangla
Sultan Suleman natok provab fele r kiron mala dekhle bal pakhe tai na,anglo-bangla
 auwamilig hok r jai hok amar dekha sera meyor ,anglo-bangla
 Amn vabe palte geche ak jaiga hote onno jaigay jete somoy lage kom kore 3 4 gonta. . ,anglo-bangla
 Ta thik.bageter sob taka pocket a tula bari jao ,anglo-bangla
 Allah amader map kore dao ,anglo-bangla
 6 mas naki 6 bosor ke jane. ,anglo-bangla
 sotto sultan suleman er jonno kharap hoi nai.. valo hoise...sobai Indian serial akto akto kore chere desse.... ,anglo-bangla
 Sultan Suleiman jeno kono obosthatei bondho kora na hoy.. ,anglo-bangla
Tarpor daken ar keu bideshi serial dakha kina... ,anglo-bangla
 hmm sob gorib morbe .  ar dhoni ra aro dhoni hobe. ,anglo-bangla
 khub sundor vai.pore valo laglo . zoto story poresi .  eta tar modde onnotom.please vai porer ongso tsratari fbe saren . porer jonno mon sotfot korse ,anglo-bangla
 meye koto kharap . ekjoner prem a poreu . abar pothom premer kotha vabe . kake valobase nijei jane na ,anglo-bangla
 aje baje natok banale emoni hobe ete obak hobar ki ace? fajlami marka notk bad din valo natok banan. ,anglo-bangla
 Sultan sulayman na age star jolsa bondho kora hok... ,anglo-bangla
 India ar sojjo hoyna ti sob bola... ,anglo-bangla
 atoo din por post korlen....kuthay cilen?btw amr pora best story ,anglo-bangla
 Sultan sulaiman onek valo  ,anglo-bangla
 Valo natok je tai amar khubi valo lage ,anglo-bangla
 Toder k jata pita kore india pathano dortar ,anglo-bangla
 nice .  .  .  .  .  vi .  .  .  .  .  .  porer ta kobe diben .  .  .  .  ,anglo-bangla
 Onk valo lage ti to dekhi ,anglo-bangla
 season 3 kobe suru hobe... ,anglo-bangla
 nijerao parbana kichu dite onnder valo tao sojjo hoyna ,anglo-bangla
 varotio natok gula khub valo tai na??? ,anglo-bangla
 very bad ..amraw asi onek a ai rokom..karon aj ai desh taka r borolok sara kaw cinte pare na.... ,anglo-bangla
 Story ta pore chokher jol porse. Nioti ta boro shartho por. Nijer niomei chole. Se karo kotha shune na. Na karo onurodh. ,anglo-bangla
